Rxn	WT_20nM/5uM	pdxBJ_20nM/5uM	pdxBJ/WT_20nM
RNTR4c2	0.140818633	-0.275125845	-0.588490322
RNTR4c2	0.082387472	-0.490766565	-0.338533753
RNTR4c2	0.247746786	0.433673289	0.110007228
RNTR4c2	0.752577052	0.12472497	-0.774299226
RPE	0.316820123	-0.243578861	-0.569079955
RPI	0.432141338	-0.292562281	-0.993933232
RPI	-0.217041407	0.335888309	0.832630762
RPNTPH	-1.688803644	-0.111251608	0.068099183
RU5PP	0.340099806	0.104337725	0.600181041
rxn11663	0.114971138	-0.064880791	0.07590778
RZ5PP	0.166315143	0.374448678	0.141339351
S2FE2SR	-0.38722733	0.733743096	0.293885324
S2FE2SR	-0.402677704	0.508276807	0.249488809
S2FE2SR	-0.427336014	0.355677133	0.01948187
S2FE2SR	-0.447926176	0.177754474	-0.061404331
S2FE2SR	-0.435258517	-0.025954401	-0.180371091
S2FE2SS	-0.38722733	0.733743096	0.293885324
S2FE2SS	-0.402677704	0.508276807	0.249488809
S2FE2SS	-0.427336014	0.355677133	0.01948187
S2FE2SS	-0.447926176	0.177754474	-0.061404331
S2FE2SS	-0.435258517	-0.025954401	-0.180371091
S2FE2SS2	-0.38722733	0.733743096	0.293885324
S2FE2SS2	-0.402677704	0.508276807	0.249488809
S2FE2SS2	-0.427336014	0.355677133	0.01948187
S2FE2SS2	-0.447926176	0.177754474	-0.061404331
S2FE2SS2	-0.435258517	-0.025954401	-0.180371091
S2FE2ST	-0.427336014	0.355677133	0.01948187
S2FE2ST	-0.447926176	0.177754474	-0.061404331
S2FE2ST	-0.435258517	-0.025954401	-0.180371091
S2FE2ST	-0.473116887	-0.131778948	-0.330743587
S4FE4SR	-0.427336014	0.355677133	0.01948187
S4FE4SR	-0.447926176	0.177754474	-0.061404331
S4FE4SR	-0.435258517	-0.025954401	-0.180371091
S4FE4ST	-0.427336014	0.355677133	0.01948187
S4FE4ST	-0.447926176	0.177754474	-0.061404331
S4FE4ST	-0.435258517	-0.025954401	-0.180371091
S4FE4ST	-0.473116887	-0.131778948	-0.330743587
S7PI	0.4678566	-0.423250217	-0.689886955
SADH	-0.307643361	0.559754741	1.110931542
SADT2	-1.067849756	0.354211542	3.543027355
SADT2	-0.796170993	0.148791564	2.95733476
SARCOX	0.439743008	-0.026365716	0.641107171
SBTPD	0.200652654	-0.330834351	-0.711892765
SBTptspp	0.275929316	0.065712667	-0.266131736
SBTptspp	0.241073785	-0.10224412	-0.713379671
SBTptspp	-0.598915732	-1.367404691	-2.203643738
SBTptspp	-0.35629011	-0.851780216	-1.00982663
SBTptspp	-0.000251616	-0.451986951	-0.88294539
SBTtex	-0.903871103	-0.523639415	0.429627306
SBTtex	0.470065903	-1.366947595	-1.360493472
SBTtex	-0.472060634	0.327076275	1.148617799
SBTtex	0.180532993	-0.433848486	-1.481278919
SCYSDS	-0.38722733	0.733743096	0.293885324
SCYSDS	-0.402677704	0.508276807	0.249488809
SDPDS	0.311962354	0.058487859	-0.157265337
SDPTA	0.33646975	-0.341087387	-0.256091147
SDPTA	-0.375965228	0.190155844	1.658963222
SDPTA	-0.505159497	-1.450730236	-0.500147163
SDPTA	0.131599457	0.934440097	1.032391987
SDPTA	0.648621793	-2.257859519	-2.191959289
SELabcpp	-0.982971429	0.982864971	3.774695631
SELabcpp	-0.89633404	0.953700454	3.529534877
SELabcpp	-0.803935848	0.406744005	2.780726364
SELabcpp	-0.544098952	0.067677163	2.0903836
SELabcpp	-0.650111602	-1.217722559	2.265784447
SELNPS	0.188066463	-0.638439844	-1.134431471
SELR	0.536818098	-0.097224576	-1.025209422
SELR	0.680238861	-0.44029664	-1.4109889
SELR	0.315774151	-0.967212711	-1.529912243
SELR	0.100963793	-0.379550757	-0.747822053
SELtex	-0.903871103	-0.523639415	0.429627306
SELtex	0.470065903	-1.366947595	-1.360493472
SELtex	-0.472060634	0.327076275	1.148617799
SELtex	0.180532993	-0.433848486	-1.481278919
SEPHCHCS	0.337118676	0.134995418	-0.763468835
SERASr	-0.044974986	-0.410443217	-0.391374243
SERAT	0.071622344	-0.244157408	-0.297170085
SERD_D	0.110140531	-0.118860991	-0.058470117
SERD_L	0.13647569	-0.480417805	-0.914691719
SERD_L	-0.050001549	-0.00014617	-0.348447058
SERD_L	-0.29373166	-0.376194974	-1.958508473
SERD_L	0.592650115	-0.685636209	-1.635822953
SERD_L	#N/A	#N/A	#N/A
SERt2rpp	0.544600831	0.1100774	-0.36629286
SERt2rpp	-0.116342017	0.29666599	-0.051777107
SERt4pp	0.246664012	-0.714922841	-0.806582644
SERtex	-0.903871103	-0.523639415	0.429627306
SERtex	0.470065903	-1.366947595	-1.360493472
SERtex	-0.472060634	0.327076275	1.148617799
SERtex	0.180532993	-0.433848486	-1.481278919
SERtpp	-0.085295966	-0.148269769	0.668422818
SFGTHi	0.282392637	-0.076637881	-0.039957984
SFGTHi	0.104206082	-0.821702135	-1.209316214
SGDS	-1.004660531	0.739529484	1.858322388
SGSAD	-0.496679727	0.089812044	0.612146376
SHCHCS3	0.421965069	-0.173787079	-0.366378758
SHCHD2	0.587480555	0.486986543	0.422179927
SHCHF	0.587480555	0.486986543	0.422179927
SHGO	-0.052909039	0.604255612	0.556535758
SHK3Dr	-0.021290408	0.256769504	1.241703483
SHK3Dr	0.243228141	0.12341443	0.107636858
SHKK	0.039563263	-0.531096526	-0.404884278
SHKK	0.252482853	-0.045242775	-0.138038129
SHSL1	0.112008068	-0.183418449	0.200433173
SKMt2pp	0.23716024	0.092633827	0.075179984
SKMtex	-0.903871103	-0.523639415	0.429627306
SKMtex	0.470065903	-1.366947595	-1.360493472
SKMtex	-0.472060634	0.327076275	1.148617799
SKMtex	0.180532993	-0.433848486	-1.481278919
SLNTabcpp	-0.982971429	0.982864971	3.774695631
SLNTabcpp	-0.89633404	0.953700454	3.529534877
SLNTabcpp	-0.803935848	0.406744005	2.780726364
SLNTabcpp	-0.544098952	0.067677163	2.0903836
SLNTabcpp	-0.650111602	-1.217722559	2.265784447
SLNTtex	-0.903871103	-0.523639415	0.429627306
SLNTtex	0.470065903	-1.366947595	-1.360493472
SLNTtex	-0.472060634	0.327076275	1.148617799
SLNTtex	0.180532993	-0.433848486	-1.481278919
SO2tex	-0.903871103	-0.523639415	0.429627306
SO2tex	0.470065903	-1.366947595	-1.360493472
SO2tex	-0.472060634	0.327076275	1.148617799
SO2tex	0.180532993	-0.433848486	-1.481278919
SO3tex	-0.903871103	-0.523639415	0.429627306
SO3tex	0.470065903	-1.366947595	-1.360493472
SO3tex	-0.472060634	0.327076275	1.148617799
SO3tex	0.180532993	-0.433848486	-1.481278919
SO4t2pp	0.161956564	-0.257948398	-0.80796507
SO4tex	-0.903871103	-0.523639415	0.429627306
SO4tex	0.470065903	-1.366947595	-1.360493472
SO4tex	-0.472060634	0.327076275	1.148617799
SO4tex	0.180532993	-0.433848486	-1.481278919
SOTA	-0.505159497	-1.450730236	-0.500147163
SPMDabcpp	0.104703086	-0.446304671	-0.811824021
SPMDabcpp	0.319568335	-0.512396519	-0.973565854
SPMDabcpp	0.619837486	-0.28615148	-1.203734095
SPMDabcpp	0.507743556	-0.152033094	-1.035599045
SPMDabcpp	0.130645761	-0.007683002	-0.616565437
SPMDabcpp	0.473863864	1.018807969	0.457511177
SPMDabcpp	0.225666552	1.342574187	1.2064366
SPMDabcpp	0.059222072	1.298204479	1.735418875
SPMDAT1	0.041493775	0.256287678	0.005106042
SPMDAT2	0.041493775	0.256287678	0.005106042
SPMDt3pp	-0.317388157	-0.885271776	0.262658223
SPMDt3pp	-0.203985628	-1.15500016	0.291036024
SPMDtex	-0.903871103	-0.523639415	0.429627306
SPMDtex	0.470065903	-1.366947595	-1.360493472
SPMDtex	-0.472060634	0.327076275	1.148617799
SPMDtex	0.180532993	-0.433848486	-1.481278919
SPMS	0.417840577	-0.55639613	-1.17191499
SPODM	0.659690608	-0.860524341	-0.43244198
SPODM	0.459027445	-1.272082802	-1.202802034
SPODMpp	0.003030389	0.370168865	0.256738747
SQGH	-1.497849172	-0.180957834	0.922562615
SQtex	-3.250349778	-0.618205315	0.843690199
SQtr	-1.303898807	0.31360855	0.967051425
SQVOSI	-0.344477082	0.133967286	0.631308833
SSALx	0.125235546	0.221316013	0.191553831
SSALy	0.125235546	0.221316013	0.191553831
SSALy	0.102408823	0.733822415	0.60732301
SUCASPtpp	0.635119352	-0.917499094	-2.552896326
SUCASPtpp	0.635237533	-1.800923033	-2.946347467
SUCASPtpp	0.262740302	-0.060733354	-0.73740181
SUCBZL	0.126450159	-0.093927351	-0.382351796
SUCBZS	0.388404994	-0.37148119	-0.904356992
SUCCt1pp	0.057409322	-0.049906475	-0.648767391
SUCCt2_2pp	0.143744701	0.227851405	0.353875624
SUCCt2_2pp	0.084944042	-2.527373481	-2.864424303
SUCCt2_3pp	0.635237533	-1.800923033	-2.946347467
SUCCt2_3pp	0.262740302	-0.060733354	-0.73740181
SUCCtex	-0.903871103	-0.523639415	0.429627306
SUCCtex	0.470065903	-1.366947595	-1.360493472
SUCCtex	-0.472060634	0.327076275	1.148617799
SUCCtex	0.180532993	-0.433848486	-1.481278919
SUCDi	0.304569482	-1.581917461	-1.086086417
SUCDi	0.436815735	-1.852549645	-0.883091295
SUCDi	0.412800188	-1.768883794	-0.940172424
SUCDi	0.318856223	-1.194155235	-0.292300744
SUCFUMtpp	0.635119352	-0.917499094	-2.552896326
SUCFUMtpp	0.635237533	-1.800923033	-2.946347467
SUCFUMtpp	0.262740302	-0.060733354	-0.73740181
SUCMALtpp	0.635119352	-0.917499094	-2.552896326
SUCMALtpp	0.635237533	-1.800923033	-2.946347467
SUCMALtpp	0.262740302	-0.060733354	-0.73740181
SUCOAS	0.677720938	0.000848563	0.518587968
SUCOAS	0.718318406	-0.150724864	0.300632275
SUCptspp	0.275929316	0.065712667	-0.266131736
SUCptspp	0.241073785	-0.10224412	-0.713379671
SUCptspp	0.208594021	-0.262762913	-0.886925272
SUCptspp	-0.195887961	0.054173111	-0.361852765
SUCRtex	-0.903871103	-0.523639415	0.429627306
SUCRtex	0.470065903	-1.366947595	-1.360493472
SUCRtex	-0.472060634	0.327076275	1.148617799
SUCRtex	0.180532993	-0.433848486	-1.481278919
SUCTARTtpp	0.635237533	-1.800923033	-2.946347467
SULabcpp	0.343606045	-1.14558965	-0.373076276
SULabcpp	0.140650238	-0.335140398	0.443984044
SULabcpp	0.276052543	-0.646044443	0.136295238
SULabcpp	-0.982971429	0.982864971	3.774695631
SULabcpp	-0.89633404	0.953700454	3.529534877
SULabcpp	-0.803935848	0.406744005	2.780726364
SULabcpp	-0.544098952	0.067677163	2.0903836
SULabcpp	-0.650111602	-1.217722559	2.265784447
SULFACabcpp	-0.344292423	-0.55285881	-0.176735167
SULFACabcpp	-1.041319204	-0.25455846	0.788180773
SULFACabcpp	-1.750272558	-0.290438236	0.874840887
SULFACtex	-0.903871103	-0.523639415	0.429627306
SULFACtex	0.470065903	-1.366947595	-1.360493472
SULFACtex	-0.472060634	0.327076275	1.148617799
SULFACtex	0.180532993	-0.433848486	-1.481278919
SULR	-1.010985061	0.540785694	3.527076269
SULR	-0.714163647	0.158109509	2.495524522
T2DECAI	0.420194994	-1.097462643	-0.89718856
TAGURr	0.267841863	-0.274759355	-0.240312353
TALA	0.306982945	-0.44879279	-0.708522542
TALA	-0.011906032	0.176763782	0.020050051
TARTD	-1.842242434	-0.188680942	0.634510013
TARTD	-1.888492415	-0.051468731	0.694881197
TARTRDtex	-0.903871103	-0.523639415	0.429627306
TARTRDtex	0.470065903	-1.366947595	-1.360493472
TARTRDtex	-0.472060634	0.327076275	1.148617799
TARTRDtex	0.180532993	-0.433848486	-1.481278919
TARTRt7pp	-0.731498005	-0.262643389	0.168683548
TARTRtex	-0.903871103	-0.523639415	0.429627306
TARTRtex	0.470065903	-1.366947595	-1.360493472
TARTRtex	-0.472060634	0.327076275	1.148617799
TARTRtex	0.180532993	-0.433848486	-1.481278919
TARTt2_3pp	0.635237533	-1.800923033	-2.946347467
TAUDO	-0.26009561	0.433233906	1.055590554
TAURabcpp	-1.425659482	-0.803373711	1.675034211
TAURabcpp	-0.992771627	-0.692022712	1.127298609
TAURabcpp	-0.944029974	-0.194175396	1.422274688
TAURtex	-0.903871103	-0.523639415	0.429627306
TAURtex	0.470065903	-1.366947595	-1.360493472
TAURtex	-0.472060634	0.327076275	1.148617799
TAURtex	0.180532993	-0.433848486	-1.481278919
TCYNTtex	-0.903871103	-0.523639415	0.429627306
TCYNTtex	0.470065903	-1.366947595	-1.360493472
TCYNTtex	-0.472060634	0.327076275	1.148617799
TCYNTtex	0.180532993	-0.433848486	-1.481278919
TDP	0.281704808	0.394972463	-0.114157189
TDPADGAT	0.14861273	-0.149888204	-0.518315192
TDPAGTA	0.279062647	-0.33751274	-0.988074675
TDPDRE	-0.098878494	-0.428611583	-0.303091664
TDPDRR	0.197749445	-0.313196187	-0.389786192
TDPGDH	0.306686995	-0.008865905	-0.206621718
TDPGDH	0.171930553	-0.521912553	-0.76844154
TDSK	0.301442825	-0.152856928	-0.576105067
TDSR1	0.288173454	0.223946175	0.211612616
TDSR1	0.198473383	0.085878553	-0.458779181
TDSR2	0.088333043	0.189487619	0.370327138
TDSR2	0.198473383	0.085878553	-0.458779181
TEO2M	0.223818495	-0.076619145	-0.184654712
TGBPA	0.284701027	-0.051714043	-0.660909133
TGBPA	0.296213073	0.296614957	-0.486629428
TGBPA	-0.692873123	0.009256466	0.098245815
TGBPA	-1.729221585	0.429848885	0.722292806
THD2pp	0.192998607	-0.340992622	-0.074057061
THD2pp	0.284754274	-0.511773117	-0.207947915
THDPS	0.399830663	-0.521512071	0.529889597
THFAT	0.382354478	-0.76993415	-1.147270183
THIORDXi	0.277419692	0.695878435	0.269327277
THIORDXi	0.355124192	-0.212030454	0.369635126
THIORDXi	0.113678751	-1.021554325	-1.205539822
THIORDXi	0.347746695	-0.131546827	-0.102913422
THMabcpp	-0.135232299	-0.537233648	0.118791067
THMabcpp	-0.097865255	-0.377725018	0.013330449
THMabcpp	0.392383684	-0.181532972	-0.097131128
THMDt2pp_copy1	0.529450094	-0.56393921	-0.773109513
THMDt2pp_copy1	0.025561925	-1.549889762	-2.253176812
THMDt2pp_copy2	-0.513452515	0.334296347	0.436508097
THMDtex	-0.903871103	-0.523639415	0.429627306
THMDtex	0.470065903	-1.366947595	-1.360493472
THMDtex	-0.472060634	0.327076275	1.148617799
THMDtex	0.180532993	-0.433848486	-1.481278919
THMtex	-0.903871103	-0.523639415	0.429627306
THMtex	0.470065903	-1.366947595	-1.360493472
THMtex	-0.472060634	0.327076275	1.148617799
THMtex	0.180532993	-0.433848486	-1.481278919
THRA	0.266402323	-0.597006978	-0.388017835
THRA	0.382354478	-0.76993415	-1.147270183
THRA2	0.266402323	-0.597006978	-0.388017835
THRA2	0.382354478	-0.76993415	-1.147270183
THRabcpp	0.069588153	-1.877380805	-1.544696576
THRabcpp	0.117845286	-1.629514896	-1.472696249
THRabcpp	0.106386921	-1.798723289	-1.628742856
THRabcpp	0.149797156	-1.782247845	-1.619736117
THRabcpp	0.101120603	-0.191492554	0.328584259
THRD	-1.470634468	0.738720753	0.737994958
THRD	0.146561304	-0.237977154	-0.479417124
THRD_L	-0.29373166	-0.376194974	-1.958508473
THRD_L	0.396211588	0.484461873	1.333664829
THRPtex	-0.903871103	-0.523639415	0.429627306
THRPtex	0.470065903	-1.366947595	-1.360493472
THRPtex	-0.472060634	0.327076275	1.148617799
THRPtex	0.180532993	-0.433848486	-1.481278919
THRS	0.373443142	0.594322187	0.770132898
THRt2pp	0.199100839	-0.527874642	-0.247896666
THRt2pp	0.301174451	0.258755649	0.371565725
THRt2rpp	-0.116342017	0.29666599	-0.051777107
THRt4pp	0.246664012	-0.714922841	-0.806582644
THRtex	-0.903871103	-0.523639415	0.429627306
THRtex	0.470065903	-1.366947595	-1.360493472
THRtex	-0.472060634	0.327076275	1.148617799
THRtex	0.180532993	-0.433848486	-1.481278919
THYMtex	-0.903871103	-0.523639415	0.429627306
THYMtex	0.470065903	-1.366947595	-1.360493472
THYMtex	-0.472060634	0.327076275	1.148617799
THYMtex	0.180532993	-0.433848486	-1.481278919
THZPSN3	0.532416043	-0.126570369	-1.083916532
THZPSN3	0.26048781	-0.305174902	-0.766886034
THZPSN3	0.330599398	1.182856957	1.786213152
THZPSN3	0.313999091	0.879408781	1.534531646
THZPSN3	0.216793239	1.057964329	1.72759175
TKT1	0.009548901	0.354834008	0.103152286
TKT1	0.495939544	-1.098316354	-1.391081444
TKT2	0.009548901	0.354834008	0.103152286
TKT2	0.495939544	-1.098316354	-1.391081444
TMAOR1	0.528888094	0.022650221	-1.761096287
TMAOR1	0.76850387	-0.259031104	-2.054524703
TMAOR1	0.629512266	-0.306303341	-1.919864093
TMAOR1	0.536818098	-0.097224576	-1.025209422
TMAOR1	0.680238861	-0.44029664	-1.4109889
TMAOR1	0.315774151	-0.967212711	-1.529912243
TMAOR1	0.100963793	-0.379550757	-0.747822053
TMAOR1pp	-1.376894766	0.227501802	0.924962961
TMAOR1pp	-0.785001855	0.212594131	0.618669248
TMAOR1pp	-0.512229371	-0.159850807	0.743060192
TMAOR1pp	-1.010880369	-0.082249625	1.016135377
TMAOR2	0.528888094	0.022650221	-1.761096287
TMAOR2	0.76850387	-0.259031104	-2.054524703
TMAOR2	0.629512266	-0.306303341	-1.919864093
TMAOR2pp	-1.376894766	0.227501802	0.924962961
TMAOR2pp	-0.785001855	0.212594131	0.618669248
TMAOR2pp	-0.512229371	-0.159850807	0.743060192
TMAOR2pp	-1.010880369	-0.082249625	1.016135377
TMAOtex	-0.903871103	-0.523639415	0.429627306
TMAOtex	0.470065903	-1.366947595	-1.360493472
TMAOtex	-0.472060634	0.327076275	1.148617799
TMAOtex	0.180532993	-0.433848486	-1.481278919
TMAtex	-0.903871103	-0.523639415	0.429627306
TMAtex	0.470065903	-1.366947595	-1.360493472
TMAtex	-0.472060634	0.327076275	1.148617799
TMAtex	0.180532993	-0.433848486	-1.481278919
TMDK1	0.218065117	-0.107058962	0.168868853
TMDPP	0.160557839	0.236055969	-0.275683498
TMDS	0.268626037	-0.133751658	-0.442627396
TMK	-0.000528342	0.05226937	0.014484435
TMPK	0.394654625	0.022109453	-1.113505007
TMPPP	0.531688157	0.927665999	1.404897166
TPI	0.709170452	-0.533245142	-1.261457837
TPRDCOAS	-1.33638498	0.510314531	1.557629187
TRDR	0.488558276	-0.962874079	-0.606444074
TRDR	0.113678751	-1.021554325	-1.205539822
TRDR	0.347746695	-0.131546827	-0.102913422
TRE6PH	-0.266267231	0.006658908	0.32481888
TRE6PP	0.041781704	1.335122802	1.111204554
TRE6PS	0.165999734	1.167520462	1.234254549
TREH	0.023254948	0.430779547	0.282857328
TREHpp	0.248388795	1.0792965	0.35643122
TREptspp	0.275929316	0.065712667	-0.266131736
TREptspp	0.241073785	-0.10224412	-0.713379671
TREptspp	0.208594021	-0.262762913	-0.886925272
TREptspp	0.171463057	-0.207665565	-0.114955903
TREtex	-0.903871103	-0.523639415	0.429627306
TREtex	0.470065903	-1.366947595	-1.360493472
TREtex	-0.472060634	0.327076275	1.148617799
TREtex	0.180532993	-0.433848486	-1.481278919
TRPAS2	0.592650115	-0.685636209	-1.635822953
TRPS2	0.088290385	-0.478534179	-0.17829053
TRPS2	0.212268013	-0.555695433	-0.270156646
TRPS2	0.212268013	-0.555695433	-0.270156646
TRPS3	0.088290385	-0.478534179	-0.17829053
TRPS3	0.088290385	-0.478534179	-0.17829053
TRPS3	0.212268013	-0.555695433	-0.270156646
TRPt2rpp	0.46588198	-1.264834703	-0.53633926
TRPt2rpp	-0.222319402	-0.912981847	-0.371210782
TRPt2rpp	-0.928757692	0.165871042	0.150292814
TRPtex	-0.903871103	-0.523639415	0.429627306
TRPtex	0.470065903	-1.366947595	-1.360493472
TRPtex	-0.472060634	0.327076275	1.148617799
TRPtex	0.180532993	-0.433848486	-1.481278919
TRPtipp	0.320892295	-0.115095043	-0.209709755
TRSARr	-0.969401622	0.494112705	1.074261264
TRSARr	#N/A	#N/A	#N/A
TSULabcpp	-0.982971429	0.982864971	3.774695631
TSULabcpp	-0.89633404	0.953700454	3.529534877
TSULabcpp	-0.803935848	0.406744005	2.780726364
TSULabcpp	-0.544098952	0.067677163	2.0903836
TSULabcpp	-0.650111602	-1.217722559	2.265784447
TSULtex	-0.903871103	-0.523639415	0.429627306
TSULtex	0.470065903	-1.366947595	-1.360493472
TSULtex	-0.472060634	0.327076275	1.148617799
TSULtex	0.180532993	-0.433848486	-1.481278919
TTDCAtexi	0.636373079	-2.319411356	-2.469906671
TTDCEAtexi	0.636373079	-2.319411356	-2.469906671
TTRCYCtex	-0.903871103	-0.523639415	0.429627306
TTRCYCtex	0.470065903	-1.366947595	-1.360493472
TTRCYCtex	-0.472060634	0.327076275	1.148617799
TTRCYCtex	0.180532993	-0.433848486	-1.481278919
TTRCYCtpp	0.133611273	-0.088681461	0.07019348
TTRCYCtpp	0.389083089	-0.099050424	0.157481782
TTRCYCtpp	-0.011826207	0.042361911	0.022771734
TTRCYCtpp	0.541090416	0.067552643	-0.585637391
TUNGSabcpp	0.343606045	-1.14558965	-0.373076276
TUNGSabcpp	0.140650238	-0.335140398	0.443984044
TUNGSabcpp	0.276052543	-0.646044443	0.136295238
TUNGStex	-0.903871103	-0.523639415	0.429627306
TUNGStex	0.470065903	-1.366947595	-1.360493472
TUNGStex	-0.472060634	0.327076275	1.148617799
TUNGStex	0.180532993	-0.433848486	-1.481278919
TYMtex	-0.903871103	-0.523639415	0.429627306
TYMtex	0.470065903	-1.366947595	-1.360493472
TYMtex	-0.472060634	0.327076275	1.148617799
TYMtex	0.180532993	-0.433848486	-1.481278919
TYRL	0.316853522	1.105408745	1.683284956
TYROXDApp	-0.959216532	0.226091539	0.959753102
TYRPpp	0.331922509	-0.541068231	-0.803378944
TYRPtex	-0.903871103	-0.523639415	0.429627306
TYRPtex	0.470065903	-1.366947595	-1.360493472
TYRPtex	-0.472060634	0.327076275	1.148617799
TYRPtex	0.180532993	-0.433848486	-1.481278919
TYRt2rpp	0.46588198	-1.264834703	-0.53633926
TYRt2rpp	-0.405380623	-0.459140809	0.493488632
TYRTA	0.419194767	-0.512905178	-0.135210621
TYRTA	0.749338668	0.903021387	1.316602264
TYRTA	0.341470137	-0.331858028	-0.044082323
TYRtex	-0.903871103	-0.523639415	0.429627306
TYRtex	0.470065903	-1.366947595	-1.360493472
TYRtex	-0.472060634	0.327076275	1.148617799
TYRtex	0.180532993	-0.433848486	-1.481278919
TYRtipp	0.320892295	-0.115095043	-0.209709755
U23GAAT	0.281636843	0.155669842	0.148224179
UAAGDS	0.167349279	0.182733399	0.325689125
UACGALPpp	0.088542982	-0.267379689	-0.581415458
UACGAMPpp	0.088542982	-0.267379689	-0.581415458
UACGAMtex	-0.903871103	-0.523639415	0.429627306
UACGAMtex	0.470065903	-1.366947595	-1.360493472
UACGAMtex	-0.472060634	0.327076275	1.148617799
UACGAMtex	0.180532993	-0.433848486	-1.481278919
UACMAMO	0.252907294	-0.493451741	-0.689046109
UAG2E	0.351210053	-0.361392937	-0.486882064
UAGAAT	0.419910768	0.265476223	-0.186692698
UAGAAT	0.150487571	-0.366042499	-0.435593845
UAGCVT	0.486832435	-0.35830697	-0.822971913
UAGDP	0.664617687	-0.649749672	-1.040734854
UAGPT3	0.069912324	0.278989701	0.211111827
UAMAGS	-0.018922244	0.053870275	0.181996549
UAMAS	0.239266689	0.286458053	0.069988928
UAPGR	0.29678873	0.199906743	-0.181255067
UDCPDP	0.215850102	-0.025483176	0.117942893
UDCPDP	0.103657551	0.770296852	0.419316722
UDCPDP	0.191905717	-0.113908701	0.502756211
UDCPDPpp	0.215850102	-0.025483176	0.117942893
UDCPDPpp	0.103657551	0.770296852	0.419316722
UDCPDPpp	0.191905717	-0.113908701	0.502756211
UDCPDPS	0.34020393	0.009975691	-0.230216955
UDPACGALtex	-0.903871103	-0.523639415	0.429627306
UDPACGALtex	0.470065903	-1.366947595	-1.360493472
UDPACGALtex	-0.472060634	0.327076275	1.148617799
UDPACGALtex	0.180532993	-0.433848486	-1.481278919
UDPG4E	0.238429647	-0.443067738	-1.223965414
UDPGALM	-0.149774085	-0.46367824	-0.247914199
UDPGALPpp	0.088542982	-0.267379689	-0.581415458
UDPGALtex	-0.903871103	-0.523639415	0.429627306
UDPGALtex	0.470065903	-1.366947595	-1.360493472
UDPGALtex	-0.472060634	0.327076275	1.148617799
UDPGALtex	0.180532993	-0.433848486	-1.481278919
UDPGD	0.063734416	0.398083945	0.384946589
UDPGDC	-0.000680407	0.758048442	0.711158599
UDPGLCURtex	-0.903871103	-0.523639415	0.429627306
UDPGLCURtex	0.470065903	-1.366947595	-1.360493472
UDPGLCURtex	-0.472060634	0.327076275	1.148617799
